,0
2242,"[-1.09658140893435, 0.28043886535291074, -0.2520295382869793], [-0.07291272890731561 + 0.22585653635206138*i + -0.021002845571553543*j + -0.9712010293591311*k]"
2243,"[-1.0957167461888873, 0.28121487329926603, -0.25166551987574043], [-0.07333614636832536 + 0.2265511277022228*i + -0.02246019235222045*j + -0.9709747349608002*k]"
2244,"[-1.094801412011518, 0.2812607140499061, -0.252410294641381], [-0.0745867258217209 + 0.22587911870770938*i + -0.023082751853255572*j + -0.9710214367509632*k]"
2245,"[-1.0939001622305924, 0.28205591974871175, -0.2521772999990334], [-0.07501946071515375 + 0.2264571757398111*i + -0.024513886510780288*j + -0.9708183648026507*k]"
2246,"[-1.0929151722156634, 0.28201446336780833, -0.2529449974604619], [-0.07613120230402141 + 0.2259672952419756*i + -0.025056878608908355*j + -0.9708321040999564*k]"
2247,"[-1.0920729190866558, 0.2827759271653193, -0.2527504510706394], [-0.07660199541874702 + 0.22640033390949105*i + -0.026427498767490624*j + -0.9706578235467077*k]"
2248,"[-1.0911231536836372, 0.2827632250963557, -0.25341303813330596], [-0.07765566248688467 + 0.225977786581445*i + -0.026995676395711776*j + -0.9706569278130209*k]"
2249,"[-1.0903127894761415, 0.28354316594484136, -0.25333935381889566], [-0.07798918180732248 + 0.22635435235420265*i + -0.02828596729080739*j + -0.9705056922789053*k]"
2250,"[-1.0894177744305973, 0.2835405818763213, -0.25391183593423017], [-0.07907634124306359 + 0.22594929368181155*i + -0.02891643368752101*j + -0.9704935284704872*k]"
2251,"[-1.0889870365721404, 0.2838003149220412, -0.2537036414138802], [-0.07853952286180217 + 0.2267608816575607*i + -0.028584606254797744*j + -0.9703576485934371*k]"
2252,"[-1.0884645638600234, 0.2835004538027517, -0.25408844299417177], [-0.07883297234857006 + 0.2267218640629218*i + -0.02784400167835815*j + -0.9703645038834938*k]"
2253,"[-1.0880773110448299, 0.28373017210290985, -0.25383704368670307], [-0.07836750391540212 + 0.22746371686486783*i + -0.027536555298107075*j + -0.9702373575380424*k]"
2254,"[-1.0875801087014192, 0.2836229493598325, -0.2543071375155929], [-0.07850886121512338 + 0.22745607456900221*i + -0.026811919454430393*j + -0.9702480166573566*k]"
2255,"[-1.0872087538190682, 0.28378849616429075, -0.254057666894204], [-0.07814798378377875 + 0.22818725318383198*i + -0.026460513902178316*j + -0.9701151020981895*k]"
2256,"[-1.0868242665627768, 0.28375029171012783, -0.25438464333191557], [-0.0783184757899388 + 0.22803651930678231*i + -0.025818121804349985*j + -0.9701541046652763*k]"
2257,"[-1.0864670115692314, 0.28384796514625144, -0.2541131017255676], [-0.07804158959821653 + 0.22875710512859979*i + -0.025478133724664155*j + -0.9700157534020128*k]"
2258,"[-1.0867625559740266, 0.2840124508361635, -0.25441556380220054], [-0.07834915248677192 + 0.22967375434336515*i + -0.025028590050421993*j + -0.9697860313236708*k]"
2259,"[-1.0864767019610686, 0.28389418928778004, -0.25479948953134374], [-0.07856843945756431 + 0.2292043351868337*i + -0.02434394870652722*j + -0.9698967703906115*k]"
2260,"[-1.0860867548852875, 0.28416509843320054, -0.25440196394607284], [-0.0782293511439748 + 0.2298975985841436*i + -0.02422022650089267*j + -0.9697631893473181*k]"
2261,"[-1.0860607243589482, 0.2839721371009984, -0.2547949782781061], [-0.07877907743603463 + 0.22972076462137841*i + -0.023560260555214506*j + -0.9697768513336802*k]"
2262,"[-1.0856138961361461, 0.28442667827096696, -0.25437506468848875], [-0.07841489033109944 + 0.23033795433683577*i + -0.023554698390602563*j + -0.9696600991842509*k]"
2263,"[-1.0855277768733818, 0.2842264560518492, -0.25479730680195045], [-0.07895017031966257 + 0.23015383500361658*i + -0.02287138463586714*j + -0.9696767412929231*k]"
2264,"[-1.0851400553952268, 0.2848042036823159, -0.2543130814850891], [-0.0786606698879527 + 0.23065967102399937*i + -0.022948530986362393*j + -0.9695782485707107*k]"
2265,"[-1.0849472600079733, 0.2845395762557405, -0.2546803927081953], [-0.07912318934989586 + 0.23046886943234768*i + -0.02228973956129687*j + -0.9696013555270875*k]"
2266,"[-1.084557277436476, 0.285085105331317, -0.2542463717462682], [-0.07883472788932905 + 0.23095589405895234*i + -0.022364074079427004*j + -0.9695072505497911*k]"
2267,"[-1.084338479665728, 0.2847658649718182, -0.25462568877407343], [-0.07943610138188505 + 0.2308772341035263*i + -0.021686189944161584*j + -0.9694922989563446*k]"
2268,"[-1.083836210668277, 0.285267447501735, -0.254261249484845], [-0.07920953489315552 + 0.23161763129931368*i + -0.021717377466208256*j + -0.9693335225655282*k]"
2269,"[-1.0834869551489468, 0.28508524264878266, -0.25461641394621537], [-0.07961615202733033 + 0.23144386327870492*i + -0.021064317704861037*j + -0.9693561270279452*k]"
2270,"[-1.0846492724063135, 0.28603008182829287, -0.25629338650474737], [-0.08002415132846068 + 0.23238663758998362*i + -0.020487256162785964*j + -0.9691093117954763*k]"
2271,"[-1.0840406696849236, 0.2864145455872914, -0.25570574618619074], [-0.07943474422754959 + 0.2333356969988706*i + -0.020464063534388195*j + -0.9689302327924417*k]"
2272,"[-1.083414462785131, 0.28607792463572, -0.25607856899805564], [-0.07987997284772709 + 0.2327181795548146*i + -0.01974014295370233*j + -0.9690571529062189*k]"
2273,"[-1.0829053482114563, 0.28640401256551123, -0.2555171752794165], [-0.0793876641606069 + 0.23349876312700615*i + -0.019701152057509642*j + -0.9689106207514128*k]"
2274,"[-1.0827088407886978, 0.28614228415320947, -0.2560706674782353], [-0.08006673592603504 + 0.2333650532432945*i + -0.01901278841831941*j + -0.9689007088445466*k]"
2275,"[-1.082093551328118, 0.2865745528243213, -0.25568976679532956], [-0.0795219858766062 + 0.23424481679709297*i + -0.018931898481191332*j + -0.9687348464806225*k]"
2276,"[-1.0815608854041174, 0.2862664052675713, -0.255972718855524], [-0.0800894116857516 + 0.23386447030731128*i + -0.018327723260407946*j + -0.9687916134152901*k]"
2277,"[-1.0810493701574395, 0.2864538531790051, -0.25567354742337084], [-0.07958953749735888 + 0.23489046392993432*i + -0.01801297453786007*j + -0.9685904749810599*k]"
2278,"[-1.080645569890234, 0.28634486231921935, -0.25604770692753825], [-0.08004335187741793 + 0.23460845492299578*i + -0.017483443704861455*j + -0.9686311289108416*k]"
2279,"[-1.0803210578459093, 0.286744981601845, -0.255552911422278], [-0.07987667911726916 + 0.2351085902631997*i + -0.01760362680830256*j + -0.9685214397424776*k]"
2280,"[-1.0798900733378, 0.2866773071841457, -0.25590498599299544], [-0.08027557171167374 + 0.23488387537370145*i + -0.017065450752302366*j + -0.9685526150222383*k]"
2281,"[-1.0795549233756545, 0.2870356287827623, -0.25548482949501], [-0.08011433816242115 + 0.23536995447420464*i + -0.017104282728078794*j + -0.968447273146022*k]"
2282,"[-1.0791726984045578, 0.2869407274574484, -0.2558335111567095], [-0.08045740145944946 + 0.23523775641870073*i + -0.016540603961123224*j + -0.968460744132714*k]"
2283,"[-1.0789149305460777, 0.2873296425818177, -0.2554428868684116], [-0.08033193948282624 + 0.23565651538171586*i + -0.0166004442296635*j + -0.9683683243004453*k]"
2284,"[-1.0786146228250346, 0.2872600377589988, -0.255861297396234], [-0.08068543911082182 + 0.2355974858686151*i + -0.016056535709361677*j + -0.9683624694446267*k]"
2285,"[-1.0783511190962531, 0.2876683101222689, -0.2554703685050601], [-0.08059182432073891 + 0.23600809817388588*i + -0.01611569205640638*j + -0.9682692910128586*k]"
2286,"[-1.0780501192248144, 0.2875955217433112, -0.2559093435419103], [-0.08094032479923945 + 0.23591002910978462*i + -0.015564212128403187*j + -0.968273141880759*k]"
2287,"[-1.0777996021732825, 0.28797945573726774, -0.25549727184477106], [-0.08081221569957521 + 0.23633881743934895*i + -0.015612769714124331*j + -0.9681784910784526*k]"
2288,"[-1.0775010267770055, 0.2879033543770613, -0.25594813802355176], [-0.08119060792319291 + 0.23623351546065904*i + -0.015038560679252569*j + -0.968181621934055*k]"
2289,"[-1.077294509742485, 0.2883101976963967, -0.25550452452230843], [-0.081064880691696 + 0.2366294534569663*i + -0.015170193037371861*j + -0.968093410843348*k]"
2290,"[-1.077036990846578, 0.2882003819683409, -0.25595490064698684], [-0.0814637398137885 + 0.23650407705609244*i + -0.014587346400302207*j + -0.9680995248198374*k]"
2291,"[-1.0767428952696954, 0.2885268588841688, -0.25554165206763907], [-0.08119199387800714 + 0.23703605059558822*i + -0.014555359815936022*j + -0.9679927232933044*k]"
2292,"[-1.0764615725729374, 0.28842350057633337, -0.25603222099073275], [-0.08161459556241048 + 0.2368829363443352*i + -0.013992644486558339*j + -0.9680029639212592*k]"
2293,"[-1.076099795725654, 0.28874820251558486, -0.2556071425640377], [-0.08130651643893463 + 0.23740378070703222*i + -0.013957776560870926*j + -0.9679017903506789*k]"
2294,"[-1.075903487842346, 0.2885834243288101, -0.25607789146516396], [-0.08178667901905104 + 0.23726429697459336*i + -0.013364077082808809*j + -0.9679039177314613*k]"
2295,"[-1.0755294248448202, 0.28889630961933854, -0.25566663241298293], [-0.08141805688233998 + 0.2378072750287319*i + -0.013336965713946318*j + -0.9678021106106651*k]"
2296,"[-1.0750814727451818, 0.28877922147832014, -0.2561485732361355], [-0.08179453294673181 + 0.237659251777774*i + -0.012693376341564113*j + -0.9678153814759848*k]"
2297,"[-1.0746010249707838, 0.28906020059190846, -0.2558214614234855], [-0.0815477673980535 + 0.23831090846654604*i + -0.012611181304186979*j + -0.9676770280648165*k]"
2298,"[-1.0740033082622629, 0.28910475749833514, -0.256314080673813], [-0.08175170754747965 + 0.2381498960503527*i + -0.01207878064939816*j + -0.9677062510815466*k]"
2299,"[-1.0735965397207095, 0.28921733608358413, -0.2560462908940993], [-0.08172877713496457 + 0.2388793574089263*i + -0.011990090977977654*j + -0.967529481364915*k]"
2300,"[-1.0730510878742727, 0.28919154520207196, -0.25650560007640105], [-0.08199825701021098 + 0.23882832107934365*i + -0.011458852750512569*j + -0.9675257172764719*k]"
2301,"[-1.0722381740237543, 0.28995666112153473, -0.25642517552075755], [-0.08283926998778264 + 0.23914059200355237*i + -0.01271488531179886*j + -0.9673612377470939*k]"
2302,"[-1.0714103597818312, 0.2903500130125599, -0.257033937195819], [-0.08408508949308117 + 0.23894780639301177*i + -0.01346730744950652*j + -0.9672912049506958*k]"
2303,"[-1.0705861985902416, 0.2911622485744859, -0.2569419072343081], [-0.08486512963654545 + 0.23923893082722153*i + -0.014717959310323573*j + -0.9671328892257567*k]"
2304,"[-1.0696314473277597, 0.2915403847648052, -0.2575346821223071], [-0.08591505184778737 + 0.23896522576444548*i + -0.015400864576059027*j + -0.9670972226780766*k]"
2305,"[-1.0688091726830466, 0.2923278464211532, -0.2574779069664234], [-0.08674728908814472 + 0.23924651337018504*i + -0.016652956800646775*j + -0.9669326205614658*k]"
2306,"[-1.0678685663314842, 0.2927004590996493, -0.25798593477738585], [-0.08771836090208257 + 0.23896482950772793*i + -0.0173043619108049*j + -0.9669032311859622*k]"
2307,"[-1.0669462425850813, 0.29316378402571364, -0.2579350963846031], [-0.08841888151531159 + 0.23931220373465745*i + -0.01828495148763425*j + -0.9667354504125408*k]"
2308,"[-1.0659977846972466, 0.2935563712706565, -0.25844126353023605], [-0.08939245076561077 + 0.23912465975142835*i + -0.018991927765957557*j + -0.966678691978164*k]"
2309,"[-1.065174360813995, 0.2938975581652819, -0.2584832525473673], [-0.09028982535251005 + 0.2393224868099936*i + -0.019881074844457884*j + -0.9665284463521614*k]"
2310,"[-1.0643300137179375, 0.29436665905120984, -0.2587000109059541], [-0.09109674639539607 + 0.2393673165578856*i + -0.020715090546686438*j + -0.9664241075137212*k]"
2311,"[-1.0634814573843128, 0.2948589705570732, -0.25892761366861233], [-0.09192672347073262 + 0.23942999482249186*i + -0.021552936113167324*j + -0.9663116609231924*k]"
2312,"[-1.062603366241676, 0.29528404087104965, -0.2592665581915985], [-0.09279672732879528 + 0.23932620663423282*i + -0.02231723451990192*j + -0.9662368629163955*k]"
2313,"[-1.0617734341448448, 0.2957301380821643, -0.25947675422050803], [-0.09358369166525789 + 0.23935755292205038*i + -0.023165290224687274*j + -0.9661332329664869*k]"
2314,"[-1.060945072264098, 0.29618510604037657, -0.25968301943507316], [-0.09437845775730774 + 0.23937094399060804*i + -0.024022430999330234*j + -0.9660316665064762*k]"
2315,"[-1.0600992090372714, 0.29665100183173226, -0.25990169782034195], [-0.09518921513117297 + 0.23941192716829382*i + -0.024862273622784335*j + -0.9659207057531072*k]"
2316,"[-1.059207757913837, 0.29726102527692994, -0.26012376704026696], [-0.09582029171116771 + 0.23944127277169613*i + -0.025790522611247247*j + -0.9658266912512283*k]"
2317,"[-1.058431489596126, 0.2976833593076769, -0.2601852425972697], [-0.09675993034512836 + 0.23953724267813223*i + -0.02675799939635257*j + -0.9656828851740452*k]"
2318,"[-1.0576824786328363, 0.29836784810905764, -0.2606055846424762], [-0.09785867291724108 + 0.23928963920013782*i + -0.027797511483000577*j + -0.9656041875746484*k]"
2319,"[-1.0569912713845326, 0.2989867109490226, -0.26072384414631183], [-0.09898400291098292 + 0.23933290355029055*i + -0.02897081365416983*j + -0.9654442606396918*k]"
2320,"[-1.0573462009431869, 0.3007275818180129, -0.26199611093251934], [-0.09977427169072044 + 0.24010730630684618*i + -0.030131598603211764*j + -0.96513504906426*k]"
2321,"[-1.0565752361014185, 0.30141445107831993, -0.26268716916307344], [-0.10103646266326818 + 0.23950337706278232*i + -0.031084446826589007*j + -0.9651235790060783*k]"
2322,"[-1.055799416856636, 0.3019044888291194, -0.2624426934488147], [-0.10208686834560576 + 0.2397211421099514*i + -0.032329070408101686*j + -0.9649180672696701*k]"
2323,"[-1.0549161575833197, 0.30266432711704605, -0.26304792607057464], [-0.1030521903655187 + 0.2392221424842691*i + -0.033325446161096645*j + -0.964905398080179*k]"
2324,"[-1.0541340653119342, 0.3033234562253164, -0.26292717829803885], [-0.10396764890620738 + 0.23938637458060572*i + -0.03461821107963474*j + -0.9647209291332469*k]"
2325,"[-1.0532568233236947, 0.3038081801947169, -0.26343535862226525], [-0.10501392711157269 + 0.2389877165280849*i + -0.03545646131325511*j + -0.9646760004335335*k]"
2326,"[-1.0524651739574697, 0.3044587629538929, -0.26330158959756755], [-0.10577741851011277 + 0.23913979600798618*i + -0.03669139718873184*j + -0.9645087024340081*k]"
2327,"[-1.0516580574981147, 0.30501482691509346, -0.263792091881692], [-0.10685845686667972 + 0.23867795537513742*i + -0.037616577528187874*j + -0.9644682975137553*k]"
2328,"[-1.0508454121303725, 0.30566191576151175, -0.26370471295652875], [-0.10764775882396943 + 0.23882619979069658*i + -0.03882504361444991*j + -0.9642959205047209*k]"
2329,"[-1.0500256482015646, 0.3063027015870548, -0.26418402471126834], [-0.10875804266955108 + 0.2383928574358658*i + -0.03982212377201014*j + -0.9642379022505483*k]"
2330,"[-1.049333421143049, 0.3069792069831815, -0.2643943723461975], [-0.11002435601289895 + 0.23841407685964883*i + -0.041088067447789714*j + -0.964035860200498*k]"
2331,"[-1.0485582801337896, 0.3077784067749856, -0.2644943402138653], [-0.11107557300151766 + 0.23848113067320495*i + -0.04242048280047859*j + -0.9638409983156913*k]"
2332,"[-1.0476964645082174, 0.3081857210153431, -0.26486883338841566], [-0.11230891586360767 + 0.23802885283341227*i + -0.04339828672423467*j + -0.9637663416750721*k]"
2333,"[-1.0464666997586307, 0.3091605091554343, -0.2655776655829607], [-0.1126358312115595 + 0.23752668882030245*i + -0.04433655599074463*j + -0.9638093750468626*k]"
2334,"[-1.046194731617038, 0.30888747351749524, -0.2658084915465831], [-0.11307509131389579 + 0.23876039030252777*i + -0.04445601598039212*j + -0.9634475400301201*k]"
2335,"[-1.0453634888187384, 0.3094427646914162, -0.26569727067649596], [-0.11408513960888139 + 0.23886912689488657*i + -0.04568451392777613*j + -0.9632440222104051*k]"
2336,"[-1.0442663904627238, 0.3098471920683894, -0.266177754025358], [-0.11468396016768745 + 0.2386290556356306*i + -0.0463896552087154*j + -0.963198714168743*k]"
2337,"[-1.0433652885411862, 0.30996497257869426, -0.2661762884658587], [-0.11559128244871261 + 0.2388784882930618*i + -0.047223976344456534*j + -0.9629878604172027*k]"
2338,"[-1.042346039134331, 0.31043051521057907, -0.2662411162279835], [-0.11613223437517071 + 0.23916420055172366*i + -0.04821977470283714*j + -0.9628024940978772*k]"
2339,"[-1.042294692366157, 0.3122608824033675, -0.267573951496784], [-0.11667466860358068 + 0.2394670446607855*i + -0.049395696952656484*j + -0.9626020056857536*k]"
2340,"[-1.041914107476835, 0.31252541784525906, -0.2685392830627614], [-0.11844435610610353 + 0.23909411135974565*i + -0.050084545759755406*j + -0.9624429742565235*k]"
2341,"[-1.040863236725424, 0.3132184585584668, -0.26828884787663215], [-0.11888392937817276 + 0.23929026025828481*i + -0.05143019352455968*j + -0.962269046512021*k]"
2342,"[-1.0401818201446225, 0.31341128815346525, -0.26885848350803476], [-0.12036320548103692 + 0.23888859748295088*i + -0.05222760300993507*j + -0.9621419927655143*k]"
2343,"[-1.0391793193464562, 0.3142100822104492, -0.26881848291588933], [-0.12078107173914428 + 0.239009998111834*i + -0.053513981832552716*j + -0.9619887770969836*k]"
2344,"[-1.0382852731092784, 0.31464039876654315, -0.26933645873711], [-0.12184789545920073 + 0.23858526140370293*i + -0.05441585349046036*j + -0.9619090800600621*k]"
2345,"[-1.037502532633009, 0.31498924374746473, -0.26936842203455136], [-0.12291136237538637 + 0.23861423784578784*i + -0.05550735147733889*j + -0.9617042042271997*k]"
2346,"[-1.0366708421881683, 0.31563991562122184, -0.269579569937289], [-0.12372488214939996 + 0.2385925486369923*i + -0.0566537715222874*j + -0.9615384024802764*k]"
